year,ecode_source,economy_source,ecode_dest,economy_dest,value,share,rank
2000,ISR,Israel,CHE,Switzerland,434.5249007,0.09436307360681224,3
2000,ISR,Israel,NLD,Netherlands,413.1423946,0.08971956757583,4
2000,ISR,Israel,CAN,Canada,194.6407146,0.04226891496688474,5
2000,ISR,Israel,OTH,Others,82.46932347399999,0.01790935071556204,6
2000,ITA,Italy,FRA,France,8875.117476,0.1804324580066238,1
2000,ITA,Italy,USA,United States,6576.0,0.1336910578434757,2
2000,ITA,Italy,DEU,Germany,5382.947641,0.1094361259795213,3
2000,ITA,Italy,CHE,Switzerland,4285.853957,0.08713204824725918,4
2000,ITA,Italy,GBR,United Kingdom,3603.665443,0.07326305431700844,5
2000,ITA,Italy,OTH,Others,20464.447248738,0.41604525560611155,6
2000,JAM,Jamaica,CAN,Canada,0.66657779,1.0,1
2000,JEY,Jersey,NLD,Netherlands,1056.118509,0.8388343249161614,1
2000,JEY,Jersey,PRT,Portugal,157.7896882,0.12532628246928926,2
2000,JEY,Jersey,CZE,Czechia,26.54863692,0.021086561534954106,3
2000,JEY,Jersey,KAZ,Kazakhstan,17.788,0.014128324467807126,4
2000,JEY,Jersey,EST,Estonia,0.786273251,0.0006245066117880343,5
2000,JOR,Jordan,SAU,Saudi Arabia,366.0,0.9855353731392626,1
2000,JOR,Jordan,UKR,Ukraine,1.6,0.004308351357985848,2
2000,JOR,Jordan,BRA,Brazil,1.4462514,0.003894349489486833,3
2000,JOR,Jordan,MYS,Malaysia,1.3736842,0.0036989463678210642,4
2000,JOR,Jordan,KOR,"Korea, Rep.",0.388,0.001044775204311568,5
2000,JOR,Jordan,OTH,Others,0.563818246,0.0015182044411320616,6
2000,JPN,Japan,USA,United States,159690.0,0.5108388650717607,1
2000,JPN,Japan,CHN,China,27801.0,0.08893375469885414,2
2000,JPN,Japan,SGP,Singapore,16837.82847,0.05386321739550242,3
2000,JPN,Japan,GBR,United Kingdom,15735.25967,0.05033616501617038,4
2000,JPN,Japan,HKG,"Hong Kong SAR, China",13840.43099,0.04427472013924245,5
2000,JPN,Japan,OTH,Others,78698.947283166,0.2517532776784698,6
2000,KAZ,Kazakhstan,HRV,Croatia,0.648559119,0.2973787408991125,1
2000,KAZ,Kazakhstan,MNG,Mongolia,0.426,0.19533044854623643,2
2000,KAZ,Kazakhstan,LTU,Lithuania,0.3625,0.16621429013617536,3
2000,KAZ,Kazakhstan,BGR,Bulgaria,0.25123524,0.1151969298587356,4
2000,KAZ,Kazakhstan,LVA,Latvia,0.232625222,0.10666382384137987,5
2000,KAZ,Kazakhstan,OTH,Others,0.26,0.11921576671836026,6
2000,KEN,Kenya,UGA,Uganda,102.529,0.9265474444674496,1
2000,KEN,Kenya,PAK,Pakistan,5.3352831,0.04821458242853605,2
2000,KEN,Kenya,MWI,Malawi,1.0,0.009036930473012022,3
2000,KEN,Kenya,USA,United States,1.0,0.009036930473012022,3
2000,KEN,Kenya,ZAF,South Africa,0.792759464,0.007164112157990277,4
2000,KGZ,Kyrgyz Republic,KAZ,Kazakhstan,3.3655,0.6938459952582208,1
2000,KGZ,Kyrgyz Republic,MNG,Mongolia,1.217,0.25090196886918875,2
2000,KGZ,Kyrgyz Republic,KOR,"Korea, Rep.",0.268,0.055252035872590456,3
2000,KHM,Cambodia,KHM,Cambodia,790.92403,0.9930262556333015,1
2000,KHM,Cambodia,THA,Thailand,4.923423652,0.006181489964392655,2
2000,KHM,Cambodia,VNM,Vietnam,0.4,0.0005022106892533289,3
2000,KHM,Cambodia,SGP,Singapore,0.231013572,0.0002900437130524838,4
2000,KNA,St. Kitts and Nevis,UKR,Ukraine,1.0,0.7430995108772629,1
2000,KNA,St. Kitts and Nevis,EST,Estonia,0.254026743,0.18876714847304418,2
2000,KNA,St. Kitts and Nevis,CZE,Czechia,0.091688044,0.06813334064969295,3
2000,KOR,"Korea, Rep.",CHN,China,10326.0,0.4418718361100404,1
2000,KOR,"Korea, Rep.",USA,United States,3110.0,0.1330836151755012,2
2000,KOR,"Korea, Rep.",VNM,Vietnam,2012.924416,0.08613738210813973,3
2000,KOR,"Korea, Rep.",JPN,Japan,1756.309835,0.07515629009970677,4
2000,KOR,"Korea, Rep.",MYS,Malaysia,1608.509067,0.06883157610255064,5
2000,KOR,"Korea, Rep.",OTH,Others,4555.023722922,0.19491930040406122,6
2000,KWT,Kuwait,USA,United States,908.0,0.4580331455360402,1
2000,KWT,Kuwait,SAU,Saudi Arabia,781.0,0.3939690381758231,2
2000,KWT,Kuwait,PAK,Pakistan,141.3643081,0.07131006465371027,3
2000,KWT,Kuwait,DEU,Germany,106.0771013,0.05350972288302222,4
2000,KWT,Kuwait,PRT,Portugal,42.45689455,0.021417031894745003,5
2000,KWT,Kuwait,OTH,Others,3.4909813,0.0017609968566591353,6
2000,LAO,Lao PDR,THA,Thailand,17.46428589,0.6198545473286371,1
2000,LAO,Lao PDR,VNM,Vietnam,5.710527,0.202681984874044,2
2000,LAO,Lao PDR,USA,United States,5.0,0.1774634677973189,3
2000,LBN,Lebanon,FRA,France,187.0306786,0.48094059019694674,1
2000,LBN,Lebanon,SAU,Saudi Arabia,162.0,0.41657537787442633,2
2000,LBN,Lebanon,BRA,Brazil,9.997443,0.02570795429322863,3
2000,LBN,Lebanon,BGR,Bulgaria,8.086052722,0.020792904124565945,4
2000,LBN,Lebanon,ALB,Albania,6.363278183,0.01636287045434147,5
2000,LBN,Lebanon,OTH,Others,15.40774956,0.0396203030564909,6
2000,LBR,Liberia,USA,United States,2007.0,0.8843931936701244,1
2000,LBR,Liberia,BRA,Brazil,140.0583001,0.06171729313674524,2
2000,LBR,Liberia,NLD,Netherlands,44.66404265,0.01968140275109723,3
2000,LBR,Liberia,SAU,Saudi Arabia,26.0,0.011457011975796329,4
2000,LBR,Liberia,LVA,Latvia,16.81415106,0.007409228079125713,5
2000,LBR,Liberia,OTH,Others,34.816113565,0.015341870387111156,6
2000,LBY,Libya,DEU,Germany,7.444007109,0.6516555103824012,1
2000,LBY,Libya,PRT,Portugal,2.323460719,0.20339797618715652,2
2000,LBY,Libya,ZAF,South Africa,1.189139195,0.10409838379876846,3
2000,LBY,Libya,BGR,Bulgaria,0.36661735,0.032094033875981545,4
2000,LBY,Libya,UKR,Ukraine,0.1,0.008754095755692288,5
2000,LIE,Liechtenstein,ITA,Italy,1559.519489,0.32886480596637874,1
2000,LIE,Liechtenstein,AUT,Austria,705.3196736,0.14873479891647162,2
2000,LIE,Liechtenstein,DEU,Germany,551.787027,0.11635849045110584,3
2000,LIE,Liechtenstein,BRA,Brazil,364.7018513,0.07690676802010366,4
2000,LIE,Liechtenstein,USA,United States,319.0,0.06726935690335244,5
2000,LIE,Liechtenstein,OTH,Others,1241.801432083,0.2618657797425878,6
2000,LKA,Sri Lanka,LKA,Sri Lanka,32.4,0.7045493563038111,1
2000,LKA,Sri Lanka,MYS,Malaysia,9.6368421,0.20955650920853297,2
2000,LKA,Sri Lanka,USA,United States,2.0,0.043490701006408096,3
2000,LKA,Sri Lanka,MMR,Myanmar,1.0,0.021745350503204048,4
2000,LKA,Sri Lanka,BGD,Bangladesh,0.67,0.014569384837146713,5
2000,LKA,Sri Lanka,OTH,Others,0.28,0.006088698140897133,6
2000,LSO,Lesotho,ZAF,South Africa,2.510404968,1.0,1
2000,LTU,Lithuania,LVA,Latvia,7.043891727,0.4794482129232364,1
2000,LTU,Lithuania,UKR,Ukraine,5.6,0.3811685494935382,2
2000,LTU,Lithuania,COL,Colombia,1.8847716,0.128288510160467,3
2000,LTU,Lithuania,KAZ,Kazakhstan,0.163,0.011094727422758344,4
2000,LUX,Luxembourg,DEU,Germany,137199.5645,0.5691025130020074,1
2000,LUX,Luxembourg,USA,United States,58930.0,0.24444108998034242,2
2000,LUX,Luxembourg,FRA,France,10015.91157,0.041545907709443795,3
2000,LUX,Luxembourg,ITA,Italy,9828.880887,0.04077010618199957,4
2000,LUX,Luxembourg,NLD,Netherlands,8260.056388,0.03426263680267793,5
2000,LUX,Luxembourg,OTH,Others,16846.167684724,0.06987774632352887,6
2000,LVA,Latvia,LTU,Lithuania,27.2575,0.568029136190822,1
2000,LVA,Latvia,EST,Estonia,6.625166327,0.1380642944454308,2
2000,LVA,Latvia,NLD,Netherlands,4.652504443,0.0969552629507934,3
2000,LVA,Latvia,UKR,Ukraine,4.3,0.08960929232763586,4
2000,LVA,Latvia,ISL,Iceland,3.722089728,0.07756600616419596,5
2000,LVA,Latvia,OTH,Others,1.4288343399999999,0.02977600792112201,6
2000,MAC,"Macao SAR, China",CHN,China,3984.0,0.9836998162677631,1
2000,MAC,"Macao SAR, China",PRT,Portugal,52.6691418,0.013004674977821476,2
2000,MAC,"Macao SAR, China",MNG,Mongolia,4.461,0.001101477128607051,3
2000,MAC,"Macao SAR, China",MMR,Myanmar,4.4,0.0010864154597334734,4
2000,MAC,"Macao SAR, China",VNM,Vietnam,2.4166,0.0005966889999981617,5
2000,MAC,"Macao SAR, China",OTH,Others,2.0692632,0.0005109271660767178,6
2000,MAR,Morocco,FRA,France,294.9687817,0.9930288660182984,1
2000,MAR,Morocco,NOR,Norway,1.582189072,0.005326527814026985,2
2000,MAR,Morocco,PRT,Portugal,0.488512967,0.0016446061676744703,3
2000,MCO,Monaco,BRA,Brazil,2.8469878,0.41340011822324074,1
2000,MCO,Monaco,CHL,Chile,2.226,0.3232288748005643,2
2000,MCO,Monaco,ZAF,South Africa,1.057012618,0.15348472559125725,3
2000,MCO,Monaco,KOR,"Korea, Rep.",0.7,0.10164430025174975,4
2000,MCO,Monaco,HRV,Croatia,0.056760554,0.00824198113318808,5
2000,MDA,Moldova,UKR,Ukraine,14.5,0.5476888245017933,1
2000,MDA,Moldova,KAZ,Kazakhstan,11.478,0.43354291914700577,2
2000,MDA,Moldova,BGR,Bulgaria,0.496887475,0.018768256351200982,3
2000,MDG,Madagascar,ZAF,South Africa,0.396379732,1.0,1
2000,MDV,Maldives,LKA,Sri Lanka,27.95,0.959190997817669,1
2000,MDV,Maldives,ZAF,South Africa,1.189139195,0.040809002182330946,2
2000,MEX,Mexico,USA,United States,7462.0,0.8630336217364856,1
2000,MEX,Mexico,PAN,Panama,508.611,0.05882449656727629,2
2000,MEX,Mexico,CAN,Canada,143.3142248,0.01657531418862247,3
2000,MEX,Mexico,COL,Colombia,143.2856291,0.016572006891579172,4
2000,MEX,Mexico,BRA,Brazil,131.5106884,0.015210150858604988,5
2000,MEX,Mexico,OTH,Others,257.523299223,0.029784409757431567,6
2000,MHL,Marshall Islands,ISR,Israel,32.305,0.9334342993313601,1
2000,MHL,Marshall Islands,USA,United States,2.0,0.05778884379082867,2
2000,MHL,Marshall Islands,BRA,Brazil,0.2004705,0.00579247920458466,3
2000,MHL,Marshall Islands,MKD,North Macedonia,0.103285599,0.0029843776732265855,4
2000,MKD,North Macedonia,DEU,Germany,5.583005332,0.5070296278222572,1
2000,MKD,North Macedonia,BGR,Bulgaria,2.845471717,0.2584161002641273,2
2000,MKD,North Macedonia,UKR,Ukraine,1.2,0.10897993414037253,3
2000,MKD,North Macedonia,HRV,Croatia,0.731373698,0.06642088120003393,4
2000,MKD,North Macedonia,SVN,Slovenia,0.651350622,0.05915345657320891,5
2000,MMR,Myanmar,SGP,Singapore,20.38694773,0.9577188702525113,1
2000,MMR,Myanmar,THA,Thailand,0.900037797,0.04228112974748865,2
2000,MNG,Mongolia,KOR,"Korea, Rep.",0.066,1.0,1
2000,MOZ,Mozambique,MWI,Malawi,3.9,0.5557121327527639,1
2000,MOZ,Mozambique,ZAF,South Africa,2.510404968,0.35770833303600363,2
2000,MOZ,Mozambique,PRT,Portugal,0.60761708,0.08657953421123252,3
2000,MSR,Montserrat,PRT,Portugal,0.06234356,1.0,1
2000,MTQ,Martinique,USA,United States,3.0,1.0,1
2000,MUS,Mauritius,VNM,Vietnam,408.194455,0.5540154216714309,1
2000,MUS,Mauritius,ZAF,South Africa,148.1138931,0.20102522201384082,2
2000,MUS,Mauritius,SGP,Singapore,104.8224083,0.14226854388538768,3
2000,MUS,Mauritius,UGA,Uganda,47.314,0.06421617280656614,4
2000,MUS,Mauritius,MWI,Malawi,15.1,0.020494234462931662,5
2000,MUS,Mauritius,OTH,Others,13.247829207999999,0.017980405159842797,6
2000,MWI,Malawi,ZAF,South Africa,3.435291009,1.0,1
2000,MYS,Malaysia,KOR,"Korea, Rep.",3375.833,0.26476425420142585,1
2000,MYS,Malaysia,SGP,Singapore,3102.165752,0.24330072066286612,2
2000,MYS,Malaysia,CHN,China,2205.0,0.1729366294227659,3
2000,MYS,Malaysia,ZAF,South Africa,900.5747506,0.07063145664943855,4
2000,MYS,Malaysia,MMR,Myanmar,597.0,0.04682229830629988,5
2000,MYS,Malaysia,OTH,Others,2569.761734995,0.20154464075720374,6
2000,NAM,Namibia,ZAF,South Africa,16.64794873,1.0,1
2000,NCL,New Caledonia,NZL,New Zealand,1.320602723,1.0,1
2000,NGA,Nigeria,NOR,Norway,4.746567215,0.4740603614820636,1
2000,NGA,Nigeria,KOR,"Korea, Rep.",3.809,0.38042143618631563,2
2000,NGA,Nigeria,ZAF,South Africa,1.057012618,0.10556845844227286,3
2000,NGA,Nigeria,LKA,Sri Lanka,0.3,0.02996230791701094,4
2000,NGA,Nigeria,UKR,Ukraine,0.1,0.009987435972336981,5
2000,NIC,Nicaragua,SLV,El Salvador,20.7,0.9935741193813383,1
2000,NIC,Nicaragua,COL,Colombia,0.133876,0.006425880618661645,2
2000,NIU,Niue,PRT,Portugal,69.78756665,0.9433436089082948,1
2000,NIU,Niue,LTU,Lithuania,4.0425,0.05464392472855739,2
2000,NIU,Niue,EST,Estonia,0.148880142,0.0020124663631477884,3
2000,NLD,Netherlands,USA,United States,138894.0,0.25969828372227644,1
2000,NLD,Netherlands,DEU,Germany,96445.48661,0.18032980075004532,2
2000,NLD,Netherlands,GBR,United Kingdom,62023.33504,0.11596867870908555,3
2000,NLD,Netherlands,FRA,France,39003.80575,0.07292771042602313,4
2000,NLD,Netherlands,HKG,"Hong Kong SAR, China",28501.79579,0.053291484510963785,5
2000,NLD,Netherlands,OTH,Others,169959.909170234,0.3177840418816058,6
2000,NOR,Norway,SWE,Sweden,5768.222339,0.25055063857660914,1
2000,NOR,Norway,CAN,Canada,3336.221837,0.14491336543010083,2
2000,NOR,Norway,DNK,Denmark,2753.444299,0.1195996247813106,3
2000,NOR,Norway,USA,United States,2665.0,0.11575792550368667,4
2000,NOR,Norway,SGP,Singapore,2040.311868,0.08862374079558417,5
2000,NOR,Norway,OTH,Others,6458.981407442,0.28055470491270856,6
2000,NPL,Nepal,KOR,"Korea, Rep.",0.709,1.0,1
2000,NRU,Nauru,PHL,Philippines,11.746,1.0,1
2000,NZL,New Zealand,AUS,Australia,4224.259716,0.6538757358040366,1
2000,NZL,New Zealand,GBR,United Kingdom,1163.916789,0.18016338908789922,2
2000,NZL,New Zealand,USA,United States,395.0,0.061142290722399906,3
2000,NZL,New Zealand,DNK,Denmark,242.2542236,0.037498678906532835,4
2000,NZL,New Zealand,CHL,Chile,153.565,0.02377041993616542,5
2000,NZL,New Zealand,OTH,Others,281.344493087,0.04354948554296603,6
2000,OMN,Oman,LKA,Sri Lanka,0.1,1.0,1
2000,PAK,Pakistan,MYS,Malaysia,271.8726116,0.7074026526595026,1
2000,PAK,Pakistan,SAU,Saudi Arabia,47.0,0.12229229152333128,2
2000,PAK,Pakistan,KOR,"Korea, Rep.",19.634,0.051086954292959286,3
2000,PAK,Pakistan,LKA,Sri Lanka,17.51,0.04556038350156449,4
2000,PAK,Pakistan,DEU,Germany,12.09651155,0.03147468333804136,5
2000,PAK,Pakistan,OTH,Others,16.212,0.042183034684600995,6
2000,PAN,Panama,USA,United States,3819.0,0.4039197991719537,1
2000,PAN,Panama,COL,Colombia,1965.890681,0.2079241081601297,2
2000,PAN,Panama,BRA,Brazil,1580.407589,0.1671531594550174,3
2000,PAN,Panama,PER,Peru,570.268,0.06031488243890854,4
2000,PAN,Panama,DEU,Germany,347.0768315,0.03670887773676827,5
2000,PAN,Panama,OTH,Others,1172.204142505,0.12397917303722225,6
2000,PER,Peru,COL,Colombia,63.090823,0.5642867952111854,1
2000,PER,Peru,CHL,Chile,25.709,0.22994230425690224,2
2000,PER,Peru,SLV,El Salvador,22.2,0.1985576706407573,3
2000,PER,Peru,BRA,Brazil,0.8064846,0.007213229891155085,4
2000,PHL,Philippines,CHN,China,1030.0,0.5660480325971724,1
2000,PHL,Philippines,SGP,Singapore,396.0727693,0.21766622507531916,2
2000,PHL,Philippines,MMR,Myanmar,146.7,0.08062062755534484,3
2000,PHL,Philippines,VNM,Vietnam,93.95097,0.05163180750397666,4
2000,PHL,Philippines,USA,United States,47.0,0.025829376244725342,5
2000,PHL,Philippines,OTH,Others,105.909826555,0.05820393102346166,6
2000,PNG,Papua New Guinea,USA,United States,2.0,0.9357301249517864,1
2000,PNG,Papua New Guinea,MYS,Malaysia,0.1373684,0.06426987504821349,2
2000,POL,Poland,FIN,Finland,187.0306786,0.28796936899842646,1
2000,POL,Poland,DEU,Germany,117.243112,0.18051811197380666,2
2000,POL,Poland,GBR,United Kingdom,70.13344754,0.1079838066404687,3
2000,POL,Poland,UKR,Ukraine,62.8,0.09669256674076561,4
2000,POL,Poland,USA,United States,57.0,0.08776236153222357,5
2000,POL,Poland,OTH,Others,155.27391761799998,0.239073784114309,6
2000,PRI,Puerto Rico,COL,Colombia,4.0592151,0.7895237212756674,1
2000,PRI,Puerto Rico,BRA,Brazil,1.0821315,0.21047627872433264,2
2000,PRT,Portugal,BRA,Brazil,4512.101872,0.7512051789361154,1
2000,PRT,Portugal,NLD,Netherlands,626.227098,0.1042585146685124,2
2000,PRT,Portugal,GBR,United Kingdom,268.5961821,0.044717705574885996,3
2000,PRT,Portugal,POL,Poland,164.6056072,0.027404652669279078,4
2000,PRT,Portugal,FRA,France,121.8956164,0.02029400508386617,5
2000,PRT,Portugal,OTH,Others,313.057603005,0.05211994306734092,6
2000,PRY,Paraguay,ZAF,South Africa,7.795468058,0.5058004514038794,1
2000,PRY,Paraguay,BRA,Brazil,5.547714,0.3599573783873006,2
2000,PRY,Paraguay,COL,Colombia,1.132728,0.07349582211806344,3
2000,PRY,Paraguay,CHL,Chile,0.618,0.04009825665911252,4
2000,PRY,Paraguay,PRT,Portugal,0.318231304,0.02064809143164411,5
2000,PYF,French Polynesia,USA,United States,1.0,1.0,1
2000,QAT,Qatar,USA,United States,37.0,0.44001981345000857,1
2000,QAT,Qatar,PAK,Pakistan,23.9570418,0.2849073800986502,2
2000,QAT,Qatar,SAU,Saudi Arabia,21.0,0.2497409752013562,3
2000,QAT,Qatar,BRA,Brazil,1.7300808,0.020574860293768694,4
2000,QAT,Qatar,UKR,Ukraine,0.4,0.004756970956216309,5
2000,RUS,Russian Federation,POL,Poland,1344.480734,0.26538889173593755,1
2000,RUS,Russian Federation,VNM,Vietnam,974.687025,0.19239480552805602,2
2000,RUS,Russian Federation,DEU,Germany,527.5940039,0.10414250233618215,3
2000,RUS,Russian Federation,FRA,France,318.2313039,0.06281611251240386,4
2000,RUS,Russian Federation,UKR,Ukraine,286.6,0.056572366154500585,5
2000,RUS,Russian Federation,OTH,Others,1614.484587037,0.3186853217329198,6
2000,SAU,Saudi Arabia,FRA,France,318.2313039,0.3870883807564769,1
2000,SAU,Saudi Arabia,PAK,Pakistan,211.20237,0.2569011357880758,2
2000,SAU,Saudi Arabia,AUT,Austria,59.55205687,0.0724375917202969,3
2000,SAU,Saudi Arabia,JPN,Japan,44.38642298,0.053990504354340094,4
2000,SAU,Saudi Arabia,AZE,Azerbaijan,42.4,0.05157427048481707,5
2000,SAU,Saudi Arabia,OTH,Others,146.34320729,0.17800811689599325,6
2000,SDN,Sudan,SAU,Saudi Arabia,5.0,1.0,1
2000,SGP,Singapore,CHN,China,16992.0,0.31841071033833945,1
2000,SGP,Singapore,HKG,"Hong Kong SAR, China",11723.96101,0.21969366485246564,2
2000,SGP,Singapore,USA,United States,5087.0,0.09532458118474181,3
2000,SGP,Singapore,MYS,Malaysia,4373.339866,0.0819514037949646,4
2000,SGP,Singapore,THA,Thailand,2566.777125,0.0480984773806174,5
2000,SGP,Singapore,OTH,Others,12621.961076814001,0.23652116244887114,6
2000,SLE,Sierra Leone,MYS,Malaysia,0.6583208,0.9101366917694058,1
2000,SLE,Sierra Leone,KOR,"Korea, Rep.",0.065,0.08986330823059423,2
2000,SLV,El Salvador,USA,United States,2.0,0.8888888888888888,1
2000,SLV,El Salvador,CHL,Chile,0.25,0.1111111111111111,2
2000,SMR,San Marino,CZE,Czechia,0.718086372,0.7200762024950028,1
2000,SMR,San Marino,SVN,Slovenia,0.279150267,0.2799237975049972,2
2000,SUR,Suriname,NLD,Netherlands,90.2585862,1.0,1
2000,SVK,Slovak Republic,CZE,Czechia,186.9468838,0.5991858229189222,1
2000,SVK,Slovak Republic,UKR,Ukraine,43.5,0.13942240045497414,2
2000,SVK,Slovak Republic,VNM,Vietnam,30.485635,0.09770989450791207,3
2000,SVK,Slovak Republic,DEU,Germany,13.95751333,0.04473540259427355,4
2000,SVK,Slovak Republic,KAZ,Kazakhstan,13.296,0.04261517784941002,5
2000,SVK,Slovak Republic,OTH,Others,23.815481673,0.07633130167450812,6
2000,SVN,Slovenia,HRV,Croatia,162.6310843,0.43686782591599044,1
2000,SVN,Slovenia,DEU,Germany,85.60608175,0.22995937695601434,2
2000,SVN,Slovenia,MKD,North Macedonia,52.2541384,0.14036770360462555,3
2000,SVN,Slovenia,AUT,Austria,21.40152044,0.05748984424571921,4
2000,SVN,Slovenia,POL,Poland,16.09766537,0.043242361094649774,5
2000,SVN,Slovenia,OTH,Others,34.275615533,0.0920728881830007,6
2000,SWE,Sweden,USA,United States,21991.0,0.2494118229893583,1
2000,SWE,Sweden,FIN,Finland,12296.90981,0.13946590390831812,2
2000,SWE,Sweden,DNK,Denmark,9795.52397,0.11109633443197928,3
2000,SWE,Sweden,DEU,Germany,8634.117746,0.09792419839637258,4
2000,SWE,Sweden,NLD,Netherlands,5972.233853,0.06773433370903957,5
2000,SWE,Sweden,OTH,Others,29481.656280918,0.3343674065649322,6
2000,SWZ,Eswatini,ZAF,South Africa,22.72577129,1.0,1
2000,SYC,Seychelles,CZE,Czechia,2.996195039,0.3860078765170317,1
2000,SYC,Seychelles,EST,Estonia,1.416222352,0.1824557399153601,2
2000,SYC,Seychelles,UKR,Ukraine,1.3,0.16748250128590553,3
2000,SYC,Seychelles,KAZ,Kazakhstan,1.229,0.15833538006182918,4
2000,SYC,Seychelles,ZAF,South Africa,0.528506309,0.06808889121284745,5
2000,SYC,Seychelles,OTH,Others,0.29208122599999997,0.03762961100702605,6
2000,SYR,Syrian Arab Republic,SAU,Saudi Arabia,109.0,0.8653709225127187,1
2000,SYR,Syrian Arab Republic,MYS,Malaysia,9.7676832,0.07754742221647694,2
2000,SYR,Syrian Arab Republic,BGR,Bulgaria,3.000865366,0.023824418624879704,3
2000,SYR,Syrian Arab Republic,UKR,Ukraine,3.0,0.02381754832603813,4
2000,SYR,Syrian Arab Republic,USA,United States,1.0,0.007939182775346044,5
2000,SYR,Syrian Arab Republic,OTH,Others,0.189,0.0015005055445404024,6
2000,TCA,Turks and Caicos Islands,BRA,Brazil,14.6184924,0.5406073806325791,1
2000,TCA,Turks and Caicos Islands,EST,Estonia,5.961719193,0.22047070989308742,2
2000,TCA,Turks and Caicos Islands,ZMB,Zambia,5.8,0.2144901623144777,3
2000,TCA,Turks and Caicos Islands,PRT,Portugal,0.660655631,0.02443174715985581,4
2000,THA,Thailand,CHN,China,1993.0,0.43573496911032994,1
2000,THA,Thailand,MMR,Myanmar,1290.3,0.28210177152185584,2
2000,THA,Thailand,VNM,Vietnam,501.926574,0.10973756157428186,3
2000,THA,Thailand,SGP,Singapore,390.1819232,0.08530652697087865,4
2000,THA,Thailand,KHM,Cambodia,147.929,0.032342116530618165,5
2000,THA,Thailand,OTH,Others,250.543740905,0.054777054292035464,6
2000,TJK,Tajikistan,LTU,Lithuania,0.265,1.0,1
2000,TKM,Turkmenistan,ARM,Armenia,2.7406,0.9824347576713508,1
2000,TKM,Turkmenistan,KAZ,Kazakhstan,0.049,0.01756524232864927,2
2000,TLS,Timor-Leste,PRT,Portugal,0.307995794,1.0,1
2000,TTO,Trinidad and Tobago,USA,United States,40.0,1.0,1
2000,TUN,Tunisia,USA,United States,1.0,1.0,1
2000,TUR,Turkiye,AZE,Azerbaijan,519.4,0.2333073693745532,1
2000,TUR,Turkiye,KAZ,Kazakhstan,478.81815,0.21507855792316177,2
2000,TUR,Turkiye,DEU,Germany,439.1964194,0.19728101896214284,3
2000,TUR,Turkiye,NLD,Netherlands,293.1077799,0.13166000206331258,4
2000,TUR,Turkiye,USA,United States,188.0,0.084447026265722,5
2000,TUR,Turkiye,OTH,Others,307.725374432,0.13822602541110768,6
2000,TWN,"Taiwan, China",CHN,China,26160.0,0.5727054114096798,1
2000,TWN,"Taiwan, China",MYS,Malaysia,6378.084387,0.13963163007884136,2
2000,TWN,"Taiwan, China",USA,United States,3174.0,0.06948650519167904,3
2000,TWN,"Taiwan, China",HKG,"Hong Kong SAR, China",3001.539251,0.06571092399106487,4
2000,TWN,"Taiwan, China",VNM,Vietnam,2200.722151,0.04817910874949734,5
2000,TWN,"Taiwan, China",OTH,Others,4763.588239262,0.1042864205792376,6
2000,TZA,Tanzania,ZAF,South Africa,1.45339235,0.7078006061530325,1
2000,TZA,Tanzania,MWI,Malawi,0.6,0.2921993938469674,2
2000,UGA,Uganda,USA,United States,2.0,0.8345922698698572,1
2000,UGA,Uganda,ZAF,South Africa,0.396379732,0.16540773013014284,2
