year,ecode_dest,economy_dest,ecode_source,economy_source,value,share,rank
2001,PNG,Papua New Guinea,AUS,Australia,65.16881827,0.9029505739673239,1
2001,PNG,Papua New Guinea,USA,United States,4.0,0.055422246278968704,2
2001,PNG,Papua New Guinea,JPN,Japan,1.9090094,0.02645039727891657,3
2001,PNG,Papua New Guinea,MYS,Malaysia,0.587272895,0.008136995754913232,4
2001,PNG,Papua New Guinea,NZL,New Zealand,0.42038886,0.005824723732963724,5
2001,PNG,Papua New Guinea,OTH,Others,0.087694965,0.0012150629869138853,6
2001,POL,Poland,FRA,France,2374.027973,0.40584448539270873,1
2001,POL,Poland,DEU,Germany,1158.97039,0.19812813785869274,2
2001,POL,Poland,SWE,Sweden,496.8761073,0.08494189216156335,3
2001,POL,Poland,GBR,United Kingdom,437.6273114,0.07481320060626248,4
2001,POL,Poland,DNK,Denmark,406.3526545,0.06946674000016666,5
2001,POL,Poland,OTH,Others,975.745739352,0.16680554398060604,6
2001,PRI,Puerto Rico,COL,Colombia,2.47996,1.0,1
2001,PRT,Portugal,NLD,Netherlands,1224.150119,0.3844673510517593,1
2001,PRT,Portugal,ESP,Spain,1088.13344,0.341748756769625,2
2001,PRT,Portugal,USA,United States,252.0,0.0791453359855805,3
2001,PRT,Portugal,GBR,United Kingdom,207.2971475,0.06510556503071405,4
2001,PRT,Portugal,FRA,France,202.2353268,0.06351580511007807,5
2001,PRT,Portugal,OTH,Others,210.199763233,0.06601718605224308,6
2001,PRY,Paraguay,DEU,Germany,16.79448059,0.6130607417368084,1
2001,PRY,Paraguay,CHL,Chile,6.6,0.24092444382425138,2
2001,PRY,Paraguay,USA,United States,4.0,0.14601481443894024,3
2001,QAT,Qatar,USA,United States,164.0,0.916103340073581,1
2001,QAT,Qatar,DEU,Germany,15.01910497,0.08389665992641902,2
2001,RUS,Russian Federation,IND,India,1741.91,0.4478295904574246,1
2001,RUS,Russian Federation,GBR,United Kingdom,716.9026351,0.18430930040856386,2
2001,RUS,Russian Federation,CHE,Switzerland,405.1884025,0.1041703396557073,3
2001,RUS,Russian Federation,DEU,Germany,269.1653766,0.0692000277672764,4
2001,RUS,Russian Federation,NLD,Netherlands,246.9776557,0.06349576178118606,5
2001,RUS,Russian Federation,OTH,Others,509.52744158,0.1309949799298418,6
2001,RWA,Rwanda,DEU,Germany,0.295299371,1.0,1
2001,SAU,Saudi Arabia,FRA,France,215.6580254,0.7521213792681499,1
2001,SAU,Saudi Arabia,JPN,Japan,35.3825013,0.12339877280408924,2
2001,SAU,Saudi Arabia,NLD,Netherlands,18.79177815,0.06553754758193701,3
2001,SAU,Saudi Arabia,PAK,Pakistan,13.7,0.047779640367483646,4
2001,SAU,Saudi Arabia,ITA,Italy,1.310950238,0.004572024154110007,5
2001,SAU,Saudi Arabia,OTH,Others,1.8897528339999998,0.006590635824230147,6
2001,SDN,Sudan,MYS,Malaysia,3.859487105,0.7553570496778855,1
2001,SDN,Sudan,USA,United States,1.0,0.19571436025769168,2
2001,SDN,Sudan,KOR,"Korea, Rep.",0.25,0.04892859006442292,3
2001,SEN,Senegal,FRA,France,26.84539736,0.8779238155359033,1
2001,SEN,Senegal,USA,United States,3.0,0.09810886429761194,2
2001,SEN,Senegal,PRT,Portugal,0.732879348,0.02396732016648477,3
2001,SGP,Singapore,USA,United States,5593.0,0.5251830489041218,1
2001,SGP,Singapore,GBR,United Kingdom,2419.906284,0.22722935102688427,2
2001,SGP,Singapore,JPN,Japan,970.1388146,0.09109609521041633,3
2001,SGP,Singapore,DEU,Germany,764.4450609,0.0717814389063399,4
2001,SGP,Singapore,FRA,France,395.5221877,0.037139558098607965,5
2001,SGP,Singapore,OTH,Others,506.60784079099994,0.04757050785362976,6
2001,SLB,Solomon Islands,AUS,Australia,4.65491559,1.0,1
2001,SLE,Sierra Leone,DEU,Germany,1.180302637,0.5413480757075285,1
2001,SLE,Sierra Leone,USA,United States,1.0,0.4586519242924715,2
2001,SLV,El Salvador,KOR,"Korea, Rep.",0.4928,0.6215943491422806,1
2001,SLV,El Salvador,CHL,Chile,0.3,0.3784056508577195,2
2001,SRB,Serbia,DEU,Germany,14.53320328,0.9111852718859224,1
2001,SRB,Serbia,HRV,Croatia,1.416575243,0.08881472811407765,2
2001,STP,Sao Tome and Principe,PRT,Portugal,0.868896028,1.0,1
2001,SUR,Suriname,USA,United States,15.0,0.9861932938856015,1
2001,SUR,Suriname,KOR,"Korea, Rep.",0.21,0.013806706114398421,2
2001,SVK,Slovak Republic,AUT,Austria,669.3452408,0.4125389030822301,1
2001,SVK,Slovak Republic,USA,United States,575.0,0.354390910419815,2
2001,SVK,Slovak Republic,DEU,Germany,145.8438851,0.0898882560343511,3
2001,SVK,Slovak Republic,NLD,Netherlands,94.85373733,0.05846139535495772,4
2001,SVK,Slovak Republic,FRA,France,44.74232893,0.027576129884879178,5
2001,SVK,Slovak Republic,OTH,Others,92.71691806300001,0.05714440522376689,6
2001,SVN,Slovenia,AUT,Austria,246.0828091,0.5490515199184497,1
2001,SVN,Slovenia,FRA,France,132.4372936,0.2954895452100314,2
2001,SVN,Slovenia,ITA,Italy,30.53932403,0.06813829189157096,3
2001,SVN,Slovenia,USA,United States,22.0,0.049085645122399955,4
2001,SVN,Slovenia,HRV,Croatia,6.703227712,0.014956011665721318,5
2001,SVN,Slovenia,OTH,Others,10.433553332,0.02327898619182662,6
2001,SWE,Sweden,DEU,Germany,3196.520837,0.463451637574822,1
2001,SWE,Sweden,DNK,Denmark,1131.467459,0.16404724807873128,2
2001,SWE,Sweden,FRA,France,1003.123015,0.14543906568963896,3
2001,SWE,Sweden,NOR,Norway,821.7624129,0.11914426821424222,4
2001,SWE,Sweden,NLD,Netherlands,448.8550438,0.0650778191948412,5
2001,SWE,Sweden,OTH,Others,295.475984293,0.0428399612477243,6
2001,SYC,Seychelles,DEU,Germany,0.100222817,1.0,1
2001,TGO,Togo,USA,United States,1.0,0.5809743646792889,1
2001,TGO,Togo,DEU,Germany,0.721246342,0.4190256353207111,2
2001,THA,Thailand,JPN,Japan,1589.744012,0.44058977301399144,1
2001,THA,Thailand,USA,United States,1286.0,0.35640860655494827,2
2001,THA,Thailand,GBR,United Kingdom,249.0444897,0.0690214615428967,3
2001,THA,Thailand,CHE,Switzerland,122.2438834,0.033879294045458454,4
2001,THA,Thailand,CHN,China,121.28,0.033612158478214714,5
2001,THA,Thailand,OTH,Others,239.905756517,0.0664887063644904,6
2001,TJK,Tajikistan,LTU,Lithuania,0.925,0.8345060195341512,1
2001,TJK,Tajikistan,SWE,Sweden,0.101848177,0.0918842343622483,2
2001,TJK,Tajikistan,KOR,"Korea, Rep.",0.081592,0.07360974610360049,3
2001,TKM,Turkmenistan,USA,United States,133.0,0.9915871543753755,1
2001,TKM,Turkmenistan,DEU,Germany,1.128401536,0.008412845624624382,2
2001,TTO,Trinidad and Tobago,USA,United States,479.0,0.892279485502453,1
2001,TTO,Trinidad and Tobago,DEU,Germany,57.65943929,0.1074077971274345,2
2001,TTO,Trinidad and Tobago,SWE,Sweden,0.167875226,0.00031271737011250104,3
2001,TUN,Tunisia,FRA,France,26.84539736,0.4552113493305997,1
2001,TUN,Tunisia,DEU,Germany,11.5864735,0.19646921836131973,2
2001,TUN,Tunisia,ITA,Italy,9.809308194,0.16633422702261122,3
2001,TUN,Tunisia,PRT,Portugal,5.556102406,0.0942135755838278,4
2001,TUN,Tunisia,CHE,Switzerland,2.666492851,0.04521511797373178,5
2001,TUN,Tunisia,OTH,Others,2.509705589,0.04255651172790975,6
2001,TUR,Turkiye,FRA,France,209.3940994,0.33226839660181595,1
2001,TUR,Turkiye,USA,United States,121.0,0.19200386306979064,2
2001,TUR,Turkiye,JPN,Japan,117.8731002,0.18704207099514472,3
2001,TUR,Turkiye,SWE,Sweden,95.94650066,0.15224875020453071,4
2001,TUR,Turkiye,ISR,Israel,28.791,0.04568581174911027,5
2001,TUR,Turkiye,OTH,Others,57.190953439000005,0.09075110737960768,6
2001,TWN,"Taiwan, China",USA,United States,1027.0,0.6454897312335326,1
2001,TWN,"Taiwan, China",JPN,Japan,362.0535016,0.2275577579746284,2
2001,TWN,"Taiwan, China",PRT,Portugal,136.7576129,0.08595485374387585,3
2001,TWN,"Taiwan, China",CHE,Switzerland,20.38385646,0.012811655333854243,4
2001,TWN,"Taiwan, China",ITA,Italy,19.45575431,0.012228324849569176,5
2001,TWN,"Taiwan, China",OTH,Others,25.389302644,0.015957676864539805,6
2001,TZA,Tanzania,DEU,Germany,0.158387844,1.0,1
2001,UGA,Uganda,SWE,Sweden,0.43285475,1.0,1
2001,UKR,Ukraine,DEU,Germany,39.37861854,0.3415959097096816,1
2001,UKR,Ukraine,AUT,Austria,23.26601104,0.20182460688536627,2
2001,UKR,Ukraine,NLD,Netherlands,21.47631789,0.1862996371850088,3
2001,UKR,Ukraine,CHE,Switzerland,16.29523409,0.1413555253913122,4
2001,UKR,Ukraine,POL,Poland,9.485373733,0.08228233974153157,5
2001,UKR,Ukraine,OTH,Others,5.376811399,0.04664198108709963,6
2001,URY,Uruguay,ESP,Spain,816.1000796,0.8810450544979045,1
2001,URY,Uruguay,CHE,Switzerland,53.03358003,0.05725397481967153,2
2001,URY,Uruguay,FRA,France,29.52993709,0.03187991973426924,3
2001,URY,Uruguay,CHL,Chile,26.4,0.02850090328400046,4
2001,URY,Uruguay,AUT,Austria,0.853683636,0.0009216194979079491,5
2001,URY,Uruguay,OTH,Others,0.369151233,0.0003985281662463076,6
2001,USA,United States,DEU,Germany,43428.15277,0.30327638804614127,1
2001,USA,United States,GBR,United Kingdom,22838.67531,0.15949172400812167,2
2001,USA,United States,NLD,Netherlands,20077.94114,0.14021239863899057,3
2001,USA,United States,CAN,Canada,17923.37095,0.1251661619621574,4
2001,USA,United States,FRA,France,15374.35907,0.1073653791347762,5
2001,USA,United States,OTH,Others,23554.117713222,0.16448794820981294,6
2001,UZB,Uzbekistan,KOR,"Korea, Rep.",14.121219,0.9398314051893808,1
2001,UZB,Uzbekistan,MYS,Malaysia,0.7,0.04658818644711668,2
2001,UZB,Uzbekistan,UKR,Ukraine,0.14095,0.009380864113887279,3
2001,UZB,Uzbekistan,CZE,Czechia,0.063099279,0.004199544249615192,4
2001,VEN,"Venezuela, RB",USA,United States,461.0,0.3128290137013417,1
2001,VEN,"Venezuela, RB",FRA,France,455.4769085,0.30908111073707434,2
2001,VEN,"Venezuela, RB",DEU,Germany,134.592979,0.09133316458068416,3
2001,VEN,"Venezuela, RB",ESP,Spain,127.0682142,0.08622695037088247,4
2001,VEN,"Venezuela, RB",NLD,Netherlands,125.278521,0.08501248625247901,5
2001,VEN,"Venezuela, RB",OTH,Others,170.231855571,0.11551727435753836,6
2001,VGB,British Virgin Islands,HKG,"Hong Kong SAR, China",4436.608431,0.940604484557365,1
2001,VGB,British Virgin Islands,DEU,Germany,150.7574876,0.031962065420589596,2
2001,VGB,British Virgin Islands,COL,Colombia,55.7104069,0.01181115245612163,3
2001,VGB,British Virgin Islands,CHL,Chile,35.3,0.00748394608658106,4
2001,VGB,British Virgin Islands,CZE,Czechia,20.85168252,0.004420761127314015,5
2001,VGB,British Virgin Islands,OTH,Others,17.534992624,0.0037175903520286846,6
2001,VNM,Vietnam,IND,India,228.2,0.4988691641416743,1
2001,VNM,Vietnam,JPN,Japan,80.1866221,0.1752963766098655,2
2001,VNM,Vietnam,KOR,"Korea, Rep.",44.583263,0.09746369477440156,3
2001,VNM,Vietnam,FRA,France,27.74024394,0.0606430863603591,4
2001,VNM,Vietnam,CHN,China,26.79,0.0585657533188232,5
2001,VNM,Vietnam,OTH,Others,49.934437782,0.10916192479487635,6
2001,VUT,Vanuatu,DEU,Germany,0.599547208,1.0,1
2001,WSM,Samoa,AUS,Australia,6.2,1.0,1
2001,YEM,"Yemen, Rep.",KOR,"Korea, Rep.",18.983832,0.38473218499916595,1
2001,YEM,"Yemen, Rep.",USA,United States,15.0,0.3039946189466642,2
2001,YEM,"Yemen, Rep.",FRA,France,8.948465786,0.18135236311815545,3
2001,YEM,"Yemen, Rep.",DEU,Germany,6.410680889,0.12992083293601447,4
2001,ZAF,South Africa,GBR,United Kingdom,467.8581454,0.6386175229783642,1
2001,ZAF,South Africa,NLD,Netherlands,63.53410708,0.08672285496575592,2
2001,ZAF,South Africa,FRA,France,45.63717551,0.06229388173846478,3
2001,ZAF,South Africa,SWE,Sweden,36.47723422,0.04979073505872539,4
2001,ZAF,South Africa,CHE,Switzerland,31.99791421,0.04367654793269396,5
2001,ZAF,South Africa,OTH,Others,87.106303435,0.11889845732599587,6
2001,ZMB,Zambia,CHN,China,4.25,0.4454275058611709,1
2001,ZMB,Zambia,JPN,Japan,3.2913955,0.3449595502041604,2
2001,ZMB,Zambia,USA,United States,2.0,0.20961294393466867,3
2001,ZWE,Zimbabwe,GBR,United Kingdom,57.58254097,0.6343503291377173,1
2001,ZWE,Zimbabwe,USA,United States,33.0,0.36354006802948957,2
2001,ZWE,Zimbabwe,PRT,Portugal,0.191497168,0.0021096028327931694,3
2002,ABW,Aruba,CHL,Chile,16.4,0.7752106204761056,1
2002,ABW,Aruba,LUX,Luxembourg,4.70566091,0.2224316044994668,2
2002,ABW,Aruba,DEU,Germany,0.049880006,0.002357775024427553,3
2002,AFG,Afghanistan,GRC,Greece,0.223048327,1.0,1
2002,ALB,Albania,DEU,Germany,11.17782693,0.956668868852422,1
2002,ALB,Albania,GRC,Greece,0.506285822,0.04333113114757796,2
2002,AND,Andorra,LUX,Luxembourg,0.941132182,0.8326394668028197,1
2002,AND,Andorra,DEU,Germany,0.189167569,0.16736053319718017,2
2002,ARE,United Arab Emirates,USA,United States,400.0,0.489971184014095,1
2002,ARE,United Arab Emirates,NLD,Netherlands,165.639264,0.20289616575325817,2
2002,ARE,United Arab Emirates,DEU,Germany,148.031622,0.1813280727571674,3
2002,ARE,United Arab Emirates,PAK,Pakistan,42.928175,0.05258392183078569,4
2002,ARE,United Arab Emirates,JPN,Japan,26.31830797,0.032238031293271234,5
2002,ARE,United Arab Emirates,OTH,Others,33.457171106,0.04098262435142247,6
2002,ARG,Argentina,ESP,Spain,2565.526328,0.952335770965572,1
2002,ARG,Argentina,ITA,Italy,71.04606842,0.02637264393056483,2
2002,ARG,Argentina,JPN,Japan,35.2186812,0.01307334465717192,3
2002,ARG,Argentina,NZL,New Zealand,12.94983327,0.004807040690428285,4
2002,ARG,Argentina,FIN,Finland,5.449155334,0.0020227527932490776,5
2002,ARG,Argentina,OTH,Others,3.740379546,0.0013884469630138859,6
2002,ARM,Armenia,DEU,Germany,4.274622371,1.0,1
2002,ATG,Antigua and Barbuda,USA,United States,4.0,0.6800102396757902,1
2002,ATG,Antigua and Barbuda,LUX,Luxembourg,1.882264364,0.3199897603242097,2
2002,AUS,Australia,USA,United States,8036.0,0.40170558572905163,1
2002,AUS,Australia,GBR,United Kingdom,4978.845154,0.24888376167767798,2
2002,AUS,Australia,NLD,Netherlands,3349.489436,0.16743511893748764,3
2002,AUS,Australia,ESP,Spain,1372.170721,0.06859241453453958,4
2002,AUS,Australia,JPN,Japan,1141.257537,0.05704946831362367,5
2002,AUS,Australia,OTH,Others,1126.937822058,0.05633365080761954,6
2002,AUT,Austria,GBR,United Kingdom,1194.503187,0.3046030254231744,1
2002,AUT,Austria,NLD,Netherlands,803.7268834,0.2049535262542409,2
2002,AUT,Austria,USA,United States,564.0,0.1438222251797729,3
2002,AUT,Austria,DEU,Germany,467.1168416,0.11911663754939629,4
2002,AUT,Austria,CHE,Switzerland,292.1834198,0.0745079248160846,5
2002,AUT,Austria,OTH,Others,599.977622169,0.1529966607773309,6
2002,AZE,Azerbaijan,USA,United States,681.0,0.9556661758607354,1
2002,AZE,Azerbaijan,DEU,Germany,31.59192509,0.0443338241392645,2
2002,BEL,Belgium,LUX,Luxembourg,4313.20879,0.21298837321954595,1
2002,BEL,Belgium,NLD,Netherlands,4095.807256,0.202252978455108,2
2002,BEL,Belgium,FIN,Finland,2456.138535,0.12128532988811999,3
2002,BEL,Belgium,USA,United States,2195.0,0.10839018048484117,4
2002,BEL,Belgium,JPN,Japan,1761.731585,0.08699517287653545,5
2002,BEL,Belgium,OTH,Others,5429.025772531,0.26808796507584937,6
2002,BEN,Benin,PRT,Portugal,2.530704437,1.0,1
2002,BGD,Bangladesh,USA,United States,28.0,0.8010156455220098,1
2002,BGD,Bangladesh,DEU,Germany,5.317396828,0.15211850188132525,2
2002,BGD,Bangladesh,IND,India,1.18,0.033757087918427554,3
2002,BGD,Bangladesh,SWE,Sweden,0.329905557,0.009437839739344757,4
2002,BGD,Bangladesh,CHE,Switzerland,0.128319464,0.003670924938892796,5
2002,BGR,Bulgaria,AUT,Austria,806.55028,0.8116624830587023,1
2002,BGR,Bulgaria,DEU,Germany,59.4296739,0.059806360348722394,2
2002,BGR,Bulgaria,GRC,Greece,40.60330149,0.0408606596823133,3
2002,BGR,Bulgaria,SWE,Sweden,23.96417308,0.024116066547718893,4
2002,BGR,Bulgaria,ISL,Iceland,21.99391894,0.022133324234953112,5
2002,BGR,Bulgaria,OTH,Others,41.160218,0.04142110612759007,6
2002,BHR,Bahrain,USA,United States,13.0,0.5283334314054298,1
2002,BHR,Bahrain,JPN,Japan,5.4151912,0.22007896526249895,2
2002,BHR,Bahrain,MYS,Malaysia,4.567988421,0.18564776900670774,3
2002,BHR,Bahrain,IND,India,1.16,0.04714359849463834,4
2002,BHR,Bahrain,NZL,New Zealand,0.462494045,0.01879623583072517,5
2002,BHS,"Bahamas, The",USA,United States,1096.0,0.675715733105194,1
2002,BHS,"Bahamas, The",LUX,Luxembourg,276.6928615,0.17058916035898392,2
2002,BHS,"Bahamas, The",FRA,France,128.9351089,0.07949222776766561,3
2002,BHS,"Bahamas, The",JPN,Japan,85.5504514,0.05274433027849568,4
2002,BHS,"Bahamas, The",DEU,Germany,14.99411792,0.009244307830819823,5
2002,BHS,"Bahamas, The",OTH,Others,19.811300975,0.01221424065884103,6
2002,BIH,Bosnia and Herzegovina,AUT,Austria,56.46793092,0.42201170377541625,1
2002,BIH,Bosnia and Herzegovina,SVN,Slovenia,39.52369441,0.2953793656986183,2
2002,BIH,Bosnia and Herzegovina,DEU,Germany,23.04173921,0.17220187571131415,3
2002,BIH,Bosnia and Herzegovina,HRV,Croatia,10.53821467,0.07875709017811107,4
2002,BIH,Bosnia and Herzegovina,LTU,Lithuania,3.611679213,0.02699179646457612,5
2002,BIH,Bosnia and Herzegovina,OTH,Others,0.623293421,0.004658168171964212,6
2002,BLR,Belarus,KAZ,Kazakhstan,5.0,0.4642151020490632,1
2002,BLR,Belarus,DEU,Germany,2.435650087,0.22613311073850292,2
2002,BLR,Belarus,LTU,Lithuania,2.322570819,0.21563448995165224,3
2002,BLR,Belarus,LVA,Latvia,0.583501953,0.05417408373154453,4
2002,BLR,Belarus,SVN,Slovenia,0.252561103,0.023448535640553794,5
2002,BLR,Belarus,OTH,Others,0.176584926,0.016394677888683255,6
2002,BLZ,Belize,USA,United States,18.0,0.9295292064951065,1
2002,BLZ,Belize,LUX,Luxembourg,0.941132182,0.04860054724119268,2
2002,BLZ,Belize,DEU,Germany,0.262575879,0.013559552691756951,3
2002,BLZ,Belize,CYP,Cyprus,0.160933603,0.008310693571943806,4
2002,BMU,Bermuda,USA,United States,4313.0,0.7973136235646546,1
2002,BMU,Bermuda,AUS,Australia,422.154127,0.0780406298866551,2
2002,BMU,Bermuda,BEL,Belgium,393.3932521,0.07272381157378499,3
2002,BMU,Bermuda,NZL,New Zealand,174.3602551,0.03223273980974694,4
2002,BMU,Bermuda,JPN,Japan,69.2011995,0.012792733394010101,5
2002,BMU,Bermuda,OTH,Others,37.305821373,0.006896461771148242,6
2002,BOL,Bolivia,FRA,France,79.05510329,0.8165828648526589,1
2002,BOL,Bolivia,CHE,Switzerland,5.325257762,0.05500611672621619,2
2002,BOL,Bolivia,DEU,Germany,5.151757564,0.05321398335545043,3
2002,BOL,Bolivia,KOR,"Korea, Rep.",4.329983,0.044725637887447635,4
2002,BOL,Bolivia,COL,Colombia,2.95,0.030471397178226917,5
2002,BRA,Brazil,NLD,Netherlands,1390.240459,0.3806703035406132,1
2002,BRA,Brazil,FRA,France,917.6038775,0.25125476986133993,2
2002,BRA,Brazil,JPN,Japan,740.9002456,0.20287045996973593,3
2002,BRA,Brazil,ITA,Italy,314.1583925,0.08602164457134828,4
2002,BRA,Brazil,DEU,Germany,98.68712061,0.02702212837711537,5
2002,BRA,Brazil,OTH,Others,190.49530801,0.05216069367984729,6
2002,BRB,Barbados,BEL,Belgium,1053.126912,0.9980266809551687,1
2002,BRB,Barbados,FRA,France,1.882264364,0.0017837831646667782,2
2002,BRB,Barbados,COL,Colombia,0.2,0.00018953588016468214,3
2002,BRN,Brunei Darussalam,NZL,New Zealand,8.324892817,1.0,1
2002,BTN,Bhutan,USA,United States,1.0,1.0,1
2002,BWA,Botswana,USA,United States,5.0,0.6765464327158945,1
2002,BWA,Botswana,PRT,Portugal,2.180603266,0.2950558721561858,2
2002,BWA,Botswana,DEU,Germany,0.209872477,0.028397695127919724,3
2002,CAN,Canada,USA,United States,15003.0,0.7495130840264047,1
2002,CAN,Canada,LUX,Luxembourg,2072.373065,0.1035306756782912,2
2002,CAN,Canada,JPN,Japan,1056.719941,0.05279113656809374,3
2002,CAN,Canada,GBR,United Kingdom,803.3296214,0.040132377659486636,4
2002,CAN,Canada,NLD,Netherlands,547.5507035,0.027354290238026564,5
2002,CAN,Canada,OTH,Others,534.022128877,0.026678435829697155,6
2002,CHE,Switzerland,USA,United States,7924.0,0.33055377426193006,1
2002,CHE,Switzerland,NLD,Netherlands,6880.617383,0.28702852665357065,2
2002,CHE,Switzerland,FIN,Finland,2640.79808,0.11016226304993164,3
2002,CHE,Switzerland,GBR,United Kingdom,1991.837811,0.08309054847850467,4
2002,CHE,Switzerland,ESP,Spain,1278.998635,0.05335409213466767,5
2002,CHE,Switzerland,OTH,Others,3255.641976323,0.13581079542139535,6
2002,CHI,Channel Islands,IND,India,0.49,1.0,1
2002,CHL,Chile,GBR,United Kingdom,1530.223029,0.9588645789647294,1
2002,CHL,Chile,ITA,Italy,29.19015576,0.018291063382452382,2
2002,CHL,Chile,FRA,France,21.64604019,0.013563788297318823,3
2002,CHL,Chile,FIN,Finland,7.463178203,0.004676558311918034,4
2002,CHL,Chile,JPN,Japan,5.3194883,0.0033332846339533843,5
2002,CHL,Chile,OTH,Others,2.027913908,0.0012707264096279256,6
2002,CHN,China,HKG,"Hong Kong SAR, China",12142.70694,0.6293324402849334,1
2002,CHN,China,JPN,Japan,2607.905063,0.1351625519284107,2
2002,CHN,China,GBR,United Kingdom,1134.553215,0.05880164504975417,3
2002,CHN,China,KOR,"Korea, Rep.",914.445887,0.04739391837568555,4
2002,CHN,China,USA,United States,875.0,0.04534951621333593,5
2002,CHN,China,OTH,Others,1619.971793829,0.08395992814788016,6
2002,CMR,Cameroon,MYS,Malaysia,172.1818545,0.7261381267285968,1
2002,CMR,Cameroon,FRA,France,64.93812056,0.27386187327140316,2
2002,COD,"Congo, Dem. Rep.",KOR,"Korea, Rep.",1.9,1.0,1
2002,COG,"Congo, Rep.",FRA,France,197.6377582,0.9712700627922081,1
2002,COG,"Congo, Rep.",USA,United States,5.0,0.024571976317635847,2
2002,COG,"Congo, Rep.",DEU,Germany,0.846077832,0.004157960890156136,3
2002,COL,Colombia,ESP,Spain,134.581902,0.5197594254405584,1
2002,COL,Colombia,NLD,Netherlands,62.11472401,0.23988896562657036,2
2002,COL,Colombia,FRA,France,20.704908,0.07996298852931667,3
2002,COL,Colombia,DEU,Germany,14.05957367,0.05429850391517281,4
2002,COL,Colombia,LUX,Luxembourg,10.352454,0.039981494264658336,5
2002,COL,Colombia,OTH,Others,17.1175811,0.06610862222372338,6
2002,CPV,Cabo Verde,PRT,Portugal,4.997411886,0.9586567971932757,1
2002,CPV,Cabo Verde,DEU,Germany,0.21551927,0.04134320280672435,2
2002,CRI,Costa Rica,USA,United States,63.0,0.740873017794745,1
2002,CRI,Costa Rica,CHE,Switzerland,10.77883499,0.12675790487861732,2
2002,CRI,Costa Rica,LUX,Luxembourg,8.470189638,0.09960849140315618,3
2002,CRI,Costa Rica,DEU,Germany,2.373535363,0.0279125128131485,4
2002,CRI,Costa Rica,COL,Colombia,0.412255,0.004848073110332899,5
2002,CUB,Cuba,PRT,Portugal,0.571267234,1.0,1
2002,CUW,Curacao,FRA,France,1.882264364,0.9149355799564125,1
2002,CUW,Curacao,COL,Colombia,0.175,0.08506442004358755,2
2002,CYM,Cayman Islands,JPN,Japan,3454.876065,0.8124085513017925,1
2002,CYM,Cayman Islands,PRT,Portugal,367.3427133,0.08638004835155287,2
2002,CYM,Cayman Islands,MYS,Malaysia,223.0073811,0.052439827073524195,3
2002,CYM,Cayman Islands,KOR,"Korea, Rep.",53.263177,0.012524750425251781,4
